SolomonPotvinBengio/rc_201.1.txt |   sequence | open (improved init) |     455.43 |       0.00 | 14 18 13 9 5 4 8 6 7 16 19 17 11 1 12 3 10 2 15 | seed: -1888680177628538559 | 74
SolomonPotvinBengio/rc_205.2.txt |   sequence | open (improved init) |     825.62 |       0.00 | 12 17 22 4 3 1 11 9 23 6 7 10 14 24 25 13 16 8 19 15 26 2 21 5 18 20 | seed: 2839580210849808420 | 21
SolomonPotvinBengio/rc_205.2.txt |   sequence | open (improved init) |     806.23 |       0.00 | 12 17 22 4 3 1 11 7 6 23 14 25 24 13 10 9 16 26 8 15 19 21 2 5 18 20 | seed: 723295834253229240 | 26
SolomonPotvinBengio/rc_205.2.txt |   sequence | open (improved init) |     850.16 |       0.00 | 12 22 17 4 3 1 11 9 6 23 7 10 25 24 14 13 16 26 8 19 15 2 21 5 18 20 | seed: -6436845915567023136 | 28
SolomonPotvinBengio/rc_205.2.txt |   sequence | open (improved init) |     819.98 |       0.01 | 12 22 4 3 1 11 9 6 7 23 14 25 24 10 13 17 26 16 8 15 19 2 21 5 18 20 | seed: -7777530083090576455 | 1
SolomonPotvinBengio/rc_205.2.txt |   sequence | open (improved init) |     835.76 |       0.01 | 25 12 17 4 3 1 11 9 6 7 23 10 14 24 13 16 22 26 8 19 15 21 2 5 18 20 | seed: -2359267299351493125 | 15
SolomonPotvinBengio/rc_205.2.txt |   sequence | open (improved init) |     825.62 |       0.01 | 12 17 22 4 3 1 11 9 23 6 7 10 14 24 25 13 16 8 19 15 26 2 21 5 18 20 | seed: -5768443255784345705 | 22
SolomonPotvinBengio/rc_205.2.txt |   sequence | open (improved init) |     848.24 |       0.01 | 25 12 17 4 3 1 11 9 6 23 7 10 14 24 13 22 26 16 8 15 19 2 21 5 18 20 | seed: 5113446257776840160 | 19
SolomonPotvinBengio/rc_205.2.txt |   sequence | open (improved init) |     825.37 |       0.01 | 25 12 17 4 3 1 11 9 6 23 7 10 14 24 13 22 26 16 8 19 15 21 2 5 18 20 | seed: -3817721531624443610 | 11
SolomonPotvinBengio/rc_205.2.txt |   sequence | open (improved init) |     837.54 |       0.01 | 12 25 17 3 4 1 11 9 6 23 7 10 14 24 13 16 22 26 8 19 15 21 2 5 18 20 | seed: -8822834275618916124 | 30
SolomonPotvinBengio/rc_205.2.txt |   sequence | open (improved init) |     799.68 |       0.01 | 12 17 22 3 4 1 11 7 6 23 14 10 24 25 9 13 8 16 19 15 26 21 2 5 18 20 | seed: 5189219115312096752 | 12
SolomonPotvinBengio/rc_205.2.txt |   sequence | open (improved init) |     839.92 |       0.01 | 12 17 22 3 4 1 11 9 7 23 6 10 14 24 25 8 13 16 26 19 15 2 21 5 18 20 | seed: -3166892679017097407 | 3
SolomonPotvinBengio/rc_205.2.txt |   sequence | open (improved init) |     806.95 |       0.01 | 12 17 22 3 4 1 11 9 23 6 7 10 14 24 25 13 8 16 19 15 26 2 21 5 18 20 | seed: 7264634619513830140 | 29
SolomonPotvinBengio/rc_205.2.txt |   sequence | open (improved init) |     820.33 |       0.01 | 12 17 22 3 4 1 11 6 23 7 14 25 24 13 10 9 8 16 19 15 26 2 21 5 18 20 | seed: -3235093504093403324 | 33
SolomonPotvinBengio/rc_205.2.txt |   sequence | open (improved init) |     857.05 |       0.02 | 25 12 17 3 4 1 11 9 6 23 7 10 14 24 13 16 22 26 8 15 19 2 21 5 18 20 | seed: -6364804472849583698 | 35
SolomonPotvinBengio/rc_205.2.txt |   sequence | open (improved init) |     837.11 |       0.00 | 25 12 17 4 3 1 11 9 6 23 7 10 24 14 13 22 16 19 15 8 26 21 2 5 18 20 | seed: 2749493053892430120 | 98
SolomonPotvinBengio/rc_205.2.txt |   sequence | open (improved init) |     845.06 |       0.00 | 25 12 17 3 4 1 11 9 7 23 6 10 24 14 13 22 16 19 15 8 26 21 2 5 18 20 | seed: 3582371410627038797 | 83
SolomonPotvinBengio/rc_205.2.txt |   sequence | open (improved init) |     809.68 |       0.00 | 12 22 17 3 4 1 11 9 7 23 6 25 24 14 10 13 8 16 19 15 26 2 21 5 18 20 | seed: 8966320069547863197 | 45
SolomonPotvinBengio/rc_205.2.txt |   sequence | open (improved init) |     799.26 |       0.00 | 12 17 22 4 3 1 11 7 6 23 14 25 24 13 10 9 8 16 19 15 26 2 21 5 18 20 | seed: -8034164266687222822 | 38
SolomonPotvinBengio/rc_205.2.txt |   sequence | open (improved init) |     811.61 |       0.00 | 12 22 17 3 4 1 11 23 6 9 7 10 14 24 25 13 16 8 19 15 26 21 2 5 18 20 | seed: -7106367182797848516 | 56
SolomonPotvinBengio/rc_205.2.txt |   sequence | open (improved init) |     857.67 |       0.00 | 25 12 17 4 3 1 11 9 6 23 7 10 14 24 13 22 26 16 8 19 15 2 21 5 18 20 | seed: 2269989841552812437 | 52
SolomonPotvinBengio/rc_205.2.txt |   sequence | open (improved init) |     786.78 |       0.00 | 12 22 17 4 3 1 11 7 6 23 14 25 24 10 13 9 16 8 15 19 26 21 2 5 18 20 | seed: 4139866434885243117 | 73
SolomonPotvinBengio/rc_205.2.txt |   sequence | open (improved init) |     830.46 |       0.00 | 25 12 17 4 3 1 11 9 23 6 7 10 14 24 13 16 22 26 8 15 19 21 2 5 18 20 | seed: -6626707430811276966 | 69
SolomonPotvinBengio/rc_205.2.txt |   sequence | open (improved init) |     817.93 |       0.00 | 12 25 17 4 3 1 11 9 6 23 7 10 14 24 13 22 26 16 19 15 8 21 2 5 18 20 | seed: 4765311891379391942 | 49
SolomonPotvinBengio/rc_205.2.txt |   sequence | open (improved init) |     827.48 |       0.00 | 12 22 4 3 1 11 9 6 7 23 14 25 24 13 10 17 26 16 8 19 15 2 21 5 18 20 | seed: -8414090542503979221 | 54
SolomonPotvinBengio/rc_205.2.txt |   sequence | open (improved init) |     801.54 |       0.00 | 12 22 17 3 4 1 11 9 23 6 7 10 14 25 24 16 13 8 19 15 26 21 2 5 18 20 | seed: -6520605006746606536 | 62
SolomonPotvinBengio/rc_205.2.txt |   sequence | open (improved init) |     806.53 |       0.00 | 12 22 17 4 3 1 11 9 23 6 7 10 14 24 25 13 16 8 19 15 26 21 2 5 18 20 | seed: 2995667473191398892 | 78
SolomonPotvinBengio/rc_205.2.txt |   sequence | open (improved init) |     829.47 |       0.00 | 25 12 17 4 3 1 11 9 23 6 7 10 14 24 13 16 22 26 19 15 8 21 2 5 18 20 | seed: 1821875944813145494 | 71
SolomonPotvinBengio/rc_205.2.txt |   sequence | open (improved init) |     797.39 |       0.00 | 12 22 17 4 3 1 11 9 6 7 23 14 25 24 13 10 26 16 8 19 15 21 2 5 18 20 | seed: 5353355052257212018 | 64
SolomonPotvinBengio/rc_205.2.txt |   sequence | open (improved init) |     837.46 |       0.00 | 25 12 17 4 3 1 11 9 23 6 7 10 14 24 13 16 22 26 8 19 15 21 2 5 18 20 | seed: 2199719925033836813 | 40
SolomonPotvinBengio/rc_205.2.txt |   sequence | open (improved init) |     825.37 |       0.00 | 25 12 17 4 3 1 11 9 6 23 7 10 14 24 13 22 26 16 8 19 15 21 2 5 18 20 | seed: -858301188553455900 | 88
SolomonPotvinBengio/rc_205.2.txt |   sequence | open (improved init) |     787.34 |       0.00 | 12 17 22 4 3 1 11 23 6 9 7 10 14 24 25 13 8 16 19 15 26 21 2 5 18 20 | seed: -4905923832494742159 | 79
SolomonPotvinBengio/rc_205.2.txt |   sequence | open (improved init) |     795.43 |       0.00 | 12 17 22 4 3 1 11 7 6 23 14 25 24 13 10 9 16 8 19 15 26 21 2 5 18 20 | seed: -6107950189553032253 | 51
SolomonPotvinBengio/rc_205.2.txt |   sequence | open (improved init) |     854.91 |       0.00 | 25 12 17 4 3 1 11 9 6 23 7 10 14 24 13 22 26 16 19 15 8 2 21 5 18 20 | seed: 9135053069851254282 | 81
SolomonPotvinBengio/rc_205.2.txt |   sequence | open (improved init) |     861.03 |       0.00 | 12 25 17 4 3 1 11 9 6 23 7 10 14 24 13 22 26 16 8 19 15 2 21 5 18 20 | seed: -1316578873067584652 | 97
SolomonPotvinBengio/rc_205.2.txt |   sequence | open (improved init) |     814.63 |       0.00 | 12 17 22 4 3 1 11 9 23 14 7 6 10 24 25 13 16 8 19 15 26 21 2 5 18 20 | seed: -547980541462013739 | 59
SolomonPotvinBengio/rc_205.2.txt |   sequence | open (improved init) |     821.73 |       0.00 | 12 25 17 4 3 1 11 9 6 23 7 10 14 24 13 22 26 16 8 15 19 21 2 5 18 20 | seed: -5516098660254417481 | 48
SolomonPotvinBengio/rc_205.2.txt |   sequence | open (improved init) |     812.04 |       0.00 | 12 17 22 4 3 1 11 9 23 14 6 7 10 24 25 8 13 16 26 15 19 21 2 5 18 20 | seed: 5594043318674474395 | 53
SolomonPotvinBengio/rc_205.2.txt |   sequence | open (improved init) |     776.64 |       0.00 | 12 22 17 4 3 1 11 9 7 23 14 25 24 10 6 8 13 16 15 19 26 21 2 5 18 20 | seed: 8483746291822592179 | 68
SolomonPotvinBengio/rc_205.2.txt |   sequence | open (improved init) |     858.63 |       0.00 | 25 12 17 4 3 1 11 9 6 7 23 10 14 24 13 16 22 26 8 15 19 2 21 5 18 20 | seed: -7336140088335270009 | 47
SolomonPotvinBengio/rc_205.2.txt |   sequence | open (improved init) |     857.67 |       0.01 | 25 12 17 4 3 1 11 9 6 23 7 10 14 24 13 22 26 16 8 19 15 2 21 5 18 20 | seed: 8504980630505218608 | 44
SolomonPotvinBengio/rc_205.2.txt |   sequence | open (improved init) |     857.67 |       0.01 | 25 12 17 4 3 1 11 9 6 23 7 10 14 24 13 22 26 16 8 19 15 2 21 5 18 20 | seed: 4021484055455820939 | 80
SolomonPotvinBengio/rc_205.2.txt |   sequence | open (improved init) |     837.46 |       0.01 | 25 12 17 4 3 1 11 9 23 6 7 10 14 24 13 16 22 26 8 19 15 21 2 5 18 20 | seed: 3004849678031349870 | 76
SolomonPotvinBengio/rc_205.2.txt |   sequence | open (improved init) |     827.48 |       0.01 | 12 22 4 3 1 11 9 6 7 23 14 25 24 13 10 17 26 16 8 19 15 2 21 5 18 20 | seed: 3351422746558018864 | 70
SolomonPotvinBengio/rc_205.2.txt |   sequence | open (improved init) |     822.61 |       0.00 | 12 22 17 3 4 1 11 23 7 14 25 24 10 6 9 13 8 16 19 15 26 2 21 5 18 20 | seed: 1258396188686752930 | 55
SolomonPotvinBengio/rc_205.2.txt |   sequence | open (improved init) |     837.46 |       0.00 | 25 12 17 4 3 1 11 9 23 6 7 10 14 24 13 16 22 26 8 19 15 21 2 5 18 20 | seed: -2907037684107405244 | 41
SolomonPotvinBengio/rc_205.2.txt |   sequence | open (improved init) |     837.46 |       0.01 | 25 12 17 4 3 1 11 9 23 6 7 10 14 24 13 16 22 26 8 19 15 21 2 5 18 20 | seed: 2496785211371977331 | 65
SolomonPotvinBengio/rc_205.2.txt |   sequence | open (improved init) |     848.24 |       0.00 | 25 12 17 4 3 1 11 9 6 23 7 10 14 24 13 22 26 16 8 15 19 2 21 5 18 20 | seed: -4915472569519858865 | 77
SolomonPotvinBengio/rc_205.2.txt |   sequence | open (improved init) |     789.80 |       0.01 | 12 22 17 3 4 1 11 23 6 9 7 10 14 24 25 13 8 16 15 19 26 21 2 5 18 20 | seed: 9144599463608558894 | 43
SolomonPotvinBengio/rc_205.2.txt |   sequence | open (improved init) |     833.00 |       0.00 | 25 12 17 4 3 1 11 9 6 23 7 10 14 24 13 16 22 26 8 19 15 21 2 5 18 20 | seed: -683386433421992800 | 66
SolomonPotvinBengio/rc_205.2.txt |   sequence | open (improved init) |     857.67 |       0.00 | 25 12 17 4 3 1 11 9 6 23 7 10 14 24 13 22 26 16 8 19 15 2 21 5 18 20 | seed: -5829537952713311432 | 92
SolomonPotvinBengio/rc_205.2.txt |   sequence | open (improved init) |     827.52 |       0.01 | 12 17 22 4 3 1 11 23 6 9 7 10 25 24 14 13 16 8 19 15 26 2 21 5 18 20 | seed: -6040210979777629637 | 63
SolomonPotvinBengio/rc_205.2.txt |   sequence | open (improved init) |     794.35 |       0.01 | 12 17 22 4 3 1 11 6 23 7 25 24 14 13 10 8 9 16 19 15 26 21 2 5 18 20 | seed: -5586229314382585371 | 84
SolomonPotvinBengio/rc_205.2.txt |   sequence | open (improved init) |     815.27 |       0.00 | 12 22 17 3 4 1 11 9 23 14 6 7 10 24 25 13 16 8 19 15 26 21 2 5 18 20 | seed: -2340293458235370478 | 50
SolomonPotvinBengio/rc_205.2.txt |   sequence | open (improved init) |     785.97 |       0.00 | 12 17 22 4 3 1 11 23 6 9 7 10 14 24 25 13 8 16 15 19 26 21 2 5 18 20 | seed: 5516618148090121162 | 85
SolomonPotvinBengio/rc_205.2.txt |   sequence | open (improved init) |     837.46 |       0.01 | 25 12 17 4 3 1 11 9 23 6 7 10 14 24 13 16 22 26 8 19 15 21 2 5 18 20 | seed: -7287366395251151884 | 93
SolomonPotvinBengio/rc_205.2.txt |   sequence | open (improved init) |     826.55 |       0.00 | 12 17 22 3 4 1 11 14 23 7 25 24 10 6 9 13 8 16 19 15 26 2 21 5 18 20 | seed: 4700898859859045922 | 42
SolomonPotvinBengio/rc_205.2.txt |   sequence | open (improved init) |     788.19 |       0.00 | 12 22 4 3 1 11 9 6 7 23 14 25 24 13 10 17 26 16 8 15 19 21 2 5 18 20 | seed: -2398282054448846616 | 60
SolomonPotvinBengio/rc_205.2.txt |   sequence | open (improved init) |     830.27 |       0.00 | 12 17 22 4 3 1 11 9 23 25 10 7 6 24 14 13 8 16 19 15 26 2 21 5 18 20 | seed: 7727400152287966056 | 86
SolomonPotvinBengio/rc_205.2.txt |   sequence | open (improved init) |     825.37 |       0.01 | 25 12 17 4 3 1 11 9 6 23 7 10 14 24 13 22 26 16 8 19 15 21 2 5 18 20 | seed: -5115172572092221060 | 46
SolomonPotvinBengio/rc_205.2.txt |   sequence | open (improved init) |     830.46 |       0.00 | 25 12 17 4 3 1 11 9 23 6 7 10 14 24 13 16 22 26 8 15 19 21 2 5 18 20 | seed: 3451429049982931142 | 87
SolomonPotvinBengio/rc_205.2.txt |   sequence | open (improved init) |     819.98 |       0.01 | 12 22 4 3 1 11 9 6 7 23 14 25 24 10 13 17 26 16 8 15 19 2 21 5 18 20 | seed: 7766945557475317007 | 75
SolomonPotvinBengio/rc_205.2.txt |   sequence | open (improved init) |     821.02 |       0.00 | 12 22 17 3 4 1 11 6 23 7 14 25 24 13 10 9 8 16 15 19 26 2 21 5 18 20 | seed: 5699065620773567416 | 94
SolomonPotvinBengio/rc_205.2.txt |   sequence | open (improved init) |     848.24 |       0.01 | 25 12 17 4 3 1 11 9 6 23 7 10 14 24 13 22 26 16 8 15 19 2 21 5 18 20 | seed: -5937723979930984318 | 39
SolomonPotvinBengio/rc_205.2.txt |   sequence | open (improved init) |     817.93 |       0.01 | 12 25 17 4 3 1 11 9 6 23 7 10 14 24 13 22 26 16 19 15 8 21 2 5 18 20 | seed: 858218020866204899 | 90
SolomonPotvinBengio/rc_205.2.txt |   sequence | open (improved init) |     772.02 |       0.01 | 12 17 22 4 3 1 11 7 23 14 25 24 10 6 9 13 8 16 15 19 26 21 2 5 18 20 | seed: -1424019712436534972 | 95
SolomonPotvinBengio/rc_205.2.txt |   sequence | open (improved init) |     843.95 |       0.01 | 25 12 17 3 4 1 11 9 23 6 7 10 14 24 13 22 16 19 15 8 26 21 2 5 18 20 | seed: -2551719722007740862 | 91
SolomonPotvinBengio/rc_205.2.txt |   sequence | open (improved init) |     825.37 |       0.01 | 25 12 17 4 3 1 11 9 6 23 7 10 14 24 13 22 26 16 8 19 15 21 2 5 18 20 | seed: 4953656426705547963 | 61
SolomonPotvinBengio/rc_205.2.txt |   sequence | open (improved init) |     796.77 |       0.01 | 12 22 17 4 3 1 11 9 6 23 7 14 25 24 10 13 8 16 15 19 26 21 5 2 18 20 | seed: 2406612442382082873 | 74
SolomonPotvinBengio/rc_205.2.txt |   sequence | open (improved init) |     837.54 |       0.01 | 12 25 17 3 4 1 11 9 6 23 7 10 14 24 13 16 22 26 8 19 15 21 2 5 18 20 | seed: -1320158551840259396 | 72
SolomonPotvinBengio/rc_205.2.txt |   sequence | open (improved init) |     789.28 |       0.01 | 12 22 17 4 3 1 11 7 23 6 9 10 14 24 25 13 8 16 15 19 26 21 2 5 18 20 | seed: -6846945223414380646 | 67
SolomonPotvinBengio/rc_205.2.txt |   sequence | open (improved init) |     818.06 |       0.01 | 12 22 4 3 1 11 9 6 7 23 14 25 24 13 10 17 26 16 8 15 19 2 21 5 18 20 | seed: 2149664307948606755 | 99
SolomonPotvinBengio/rc_205.2.txt |   sequence | open (improved init) |     849.29 |       0.01 | 12 17 22 4 3 1 11 9 7 23 6 14 25 24 10 13 16 26 8 19 15 21 2 5 20 18 | seed: -3998167459500108212 | 57
SolomonPotvinBengio/rc_205.2.txt |   sequence | open (improved init) |     830.53 |       0.01 | 12 25 17 3 4 1 11 9 6 23 7 10 14 24 13 16 22 26 8 15 19 21 2 5 18 20 | seed: -8686859226614823466 | 82
SolomonPotvinBengio/rc_205.2.txt |   sequence | open (improved init) |     854.91 |       0.01 | 25 12 17 4 3 1 11 9 6 23 7 10 14 24 13 22 26 16 19 15 8 2 21 5 18 20 | seed: 8138445660150853607 | 58
SolomonPotvinBengio/rc_205.2.txt |   sequence | open (improved init) |     817.93 |       0.01 | 12 25 17 4 3 1 11 9 6 23 7 10 14 24 13 22 26 16 19 15 8 21 2 5 18 20 | seed: 1471829996965736343 | 89
SolomonPotvinBengio/rc_205.2.txt |   sequence | open (improved init) |     827.77 |       0.01 | 25 12 17 4 3 1 11 9 6 7 23 10 14 24 13 16 22 26 19 15 8 21 2 5 18 20 | seed: 8480578097317621122 | 96
SolomonPotvinBengio/rc_205.3.txt |   sequence | open (improved init) |     917.53 |       0.00 | 33 28 23 29 19 8 9 16 22 30 2 24 26 27 4 7 5 6 15 3 1 20 32 18 14 13 12 31 17 10 25 11 21 34 | seed: 1922142459689495402 | 0
SolomonPotvinBengio/rc_205.3.txt |   sequence | open (improved init) |     940.11 |       0.01 | 23 33 28 29 19 8 9 16 22 30 4 2 24 26 27 6 7 5 15 3 1 32 20 18 14 13 12 31 17 10 25 11 21 34 | seed: 2305461002613191755 | 2
SolomonPotvinBengio/rc_205.3.txt |   sequence | open (improved init) |     953.08 |       0.01 | 33 28 23 19 8 9 16 29 22 24 30 4 26 27 5 2 7 6 15 3 1 20 32 18 14 13 12 31 17 10 25 11 21 34 | seed: -5151655657527332134 | 13
SolomonPotvinBengio/rc_205.3.txt |   sequence | open (improved init) |     946.26 |       0.01 | 23 2 33 28 29 19 8 9 16 24 22 30 26 27 6 7 5 15 4 3 1 20 32 18 14 13 12 31 17 10 25 11 21 34 | seed: -3315407507912248666 | 1
SolomonPotvinBengio/rc_205.3.txt |   sequence | open (improved init) |     909.55 |       0.00 | 23 33 28 29 19 8 9 16 22 30 2 24 26 27 5 6 7 15 4 3 1 20 32 18 14 13 12 31 17 10 25 11 21 34 | seed: -7533274314054406362 | 12
SolomonPotvinBengio/rc_205.3.txt |   sequence | open (improved init) |     916.01 |       0.00 | 23 28 29 19 8 9 16 22 33 30 24 2 6 27 26 5 7 15 4 3 1 20 32 18 14 13 12 31 17 10 25 11 21 34 | seed: 7123461474147243197 | 5
SolomonPotvinBengio/rc_205.3.txt |   sequence | open (improved init) |     944.40 |       0.01 | 23 33 28 29 19 16 9 8 22 24 30 2 26 27 7 5 6 15 4 3 1 20 32 18 14 13 12 31 17 10 25 11 21 34 | seed: 6776621217525982415 | 8
SolomonPotvinBengio/rc_205.3.txt |   sequence | open (improved init) |     941.26 |       0.00 | 28 23 29 19 8 9 16 22 33 30 3 4 24 26 7 27 5 2 6 15 1 20 32 18 14 13 12 31 17 10 25 11 21 34 | seed: 7951184124764711621 | 11
SolomonPotvinBengio/rc_205.3.txt |   sequence | open (improved init) |     939.54 |       0.00 | 23 33 28 29 19 8 9 16 22 30 2 4 24 27 26 5 7 6 15 3 1 20 32 18 14 13 12 31 17 10 25 11 21 34 | seed: -6390636755418697500 | 7
SolomonPotvinBengio/rc_205.3.txt |   sequence | open (improved init) |     951.34 |       0.00 | 23 33 28 29 19 8 9 16 22 30 24 6 2 4 27 26 7 5 15 3 1 20 32 18 14 13 12 31 17 10 25 11 21 34 | seed: -6670046836582627742 | 14
SolomonPotvinBengio/rc_205.3.txt |   sequence | open (improved init) |     951.46 |       0.00 | 23 33 28 29 19 16 9 8 22 30 4 6 24 26 7 27 5 2 15 3 1 20 32 18 14 12 13 31 17 10 25 11 21 34 | seed: 4777858890484860759 | 6
SolomonPotvinBengio/rc_205.3.txt |   sequence | open (improved init) |     891.22 |       0.01 | 2 33 28 23 22 29 19 8 9 16 24 30 26 27 7 4 5 6 15 3 1 20 32 18 14 13 12 31 17 10 25 11 21 34 | seed: 2502632699410636489 | 4
SolomonPotvinBengio/rc_205.3.txt |   sequence | open (improved init) |     949.02 |       0.01 | 29 23 2 33 28 19 8 9 16 24 22 30 26 27 6 7 5 15 4 3 1 20 32 18 14 13 12 31 17 10 25 11 21 34 | seed: 9020823451242367660 | 10
SolomonPotvinBengio/rc_205.3.txt |   sequence | open (improved init) |     920.28 |       0.01 | 23 33 28 29 19 8 22 9 16 24 30 26 27 6 7 5 2 15 4 3 1 20 32 18 14 13 12 31 17 10 25 11 21 34 | seed: 5512709805187392133 | 3
SolomonPotvinBengio/rc_205.3.txt |   sequence | open (improved init) |     922.69 |       0.01 | 23 33 28 19 8 9 16 29 22 30 4 24 26 27 5 2 7 6 15 3 1 20 32 18 14 13 12 31 17 10 25 11 21 34 | seed: -6788749218769328448 | 9
SolomonPotvinBengio/rc_205.3.txt |   sequence | open (improved init) |     932.05 |       0.01 | 23 33 28 29 19 8 9 16 22 30 4 2 24 26 27 7 6 5 15 3 1 20 32 18 14 13 12 31 17 10 25 11 21 34 | seed: -3296445834438322991 | 15
SolomonPotvinBengio/rc_205.3.txt |   sequence | open (improved init) |     959.19 |       0.00 | 23 33 28 29 19 8 9 16 22 30 3 4 24 26 7 27 5 2 6 15 1 20 32 18 14 13 12 31 17 10 25 11 21 34 | seed: -1140966588551860048 | 78
SolomonPotvinBengio/rc_205.3.txt |   sequence | open (improved init) |     931.80 |       0.00 | 23 28 29 19 8 9 16 22 33 30 2 4 24 26 7 27 6 5 15 3 1 20 32 18 14 13 12 31 17 10 25 11 21 34 | seed: 1206543489549873649 | 59
SolomonPotvinBengio/rc_205.3.txt |   sequence | open (improved init) |     950.24 |       0.00 | 23 33 28 29 19 8 9 16 22 30 2 4 24 26 7 27 5 6 15 3 1 20 32 18 14 13 12 31 17 10 25 11 21 34 | seed: -3000360941816015005 | 32
SolomonPotvinBengio/rc_205.3.txt |   sequence | open (improved init) |     891.97 |       0.00 | 23 28 33 8 9 16 19 29 22 30 2 24 26 27 4 7 5 6 15 3 1 20 32 18 14 13 12 31 17 10 25 11 21 34 | seed: -4068554707465583547 | 37
SolomonPotvinBengio/rc_205.3.txt |   sequence | open (improved init) |     924.57 |       0.00 | 23 33 28 29 19 8 9 16 22 30 2 4 24 26 27 5 6 7 15 3 1 20 32 18 14 13 12 31 17 10 25 11 21 34 | seed: 8797743740595693284 | 64
SolomonPotvinBengio/rc_205.3.txt |   sequence | open (improved init) |     926.32 |       0.00 | 23 33 28 29 8 9 16 19 22 30 2 4 24 26 27 6 7 5 15 3 1 20 32 18 14 13 12 31 17 10 25 11 21 34 | seed: 8194978156315461200 | 69
SolomonPotvinBengio/rc_205.3.txt |   sequence | open (improved init) |     887.18 |       0.00 | 23 28 29 19 8 9 16 22 33 30 24 26 27 7 5 2 6 15 4 3 1 20 32 18 14 13 12 31 17 10 25 11 21 34 | seed: 5801001705614946481 | 58
SolomonPotvinBengio/rc_205.3.txt |   sequence | open (improved init) |     947.56 |       0.00 | 23 33 28 29 19 8 9 16 6 22 30 24 26 27 7 4 5 2 15 3 1 20 32 18 14 13 12 31 17 10 25 11 21 34 | seed: 446144221513822109 | 51
SolomonPotvinBengio/rc_205.3.txt |   sequence | open (improved init) |     927.42 |       0.00 | 33 28 23 29 19 8 9 16 22 30 4 24 26 27 7 5 2 6 15 3 1 20 32 18 14 13 12 31 17 10 25 11 21 34 | seed: -373132518997268119 | 23
SolomonPotvinBengio/rc_205.3.txt |   sequence | open (improved init) |     916.06 |       0.00 | 23 28 16 9 8 19 29 22 33 30 3 4 24 26 7 27 5 2 6 15 1 20 32 18 14 13 12 31 17 10 25 11 21 34 | seed: 4125648799692146148 | 62
SolomonPotvinBengio/rc_205.3.txt |   sequence | open (improved init) |     937.32 |       0.00 | 23 33 28 29 19 8 9 16 22 30 4 24 26 27 7 5 2 6 15 3 1 20 32 18 14 13 12 31 17 10 25 11 21 34 | seed: 6011734188635985195 | 79
SolomonPotvinBengio/rc_205.3.txt |   sequence | open (improved init) |     959.19 |       0.00 | 23 33 28 29 19 8 9 16 22 30 3 4 24 26 7 27 5 2 6 15 1 20 32 18 14 13 12 31 17 10 25 11 21 34 | seed: -2956291912425997778 | 75
SolomonPotvinBengio/rc_205.3.txt |   sequence | open (improved init) |     902.29 |       0.00 | 23 33 28 29 19 8 9 16 22 30 24 26 27 7 5 2 6 15 4 3 1 20 32 18 14 13 12 31 17 10 25 11 21 34 | seed: -8032164914676209808 | 60
SolomonPotvinBengio/rc_205.3.txt |   sequence | open (improved init) |     914.67 |       0.00 | 33 28 23 29 19 8 9 16 22 30 2 4 24 26 27 5 6 7 15 3 1 20 32 18 14 13 12 31 17 10 25 11 21 34 | seed: -8537696112569037665 | 46
SolomonPotvinBengio/rc_205.3.txt |   sequence | open (improved init) |     958.60 |       0.00 | 23 33 28 29 8 9 16 19 22 30 3 4 24 26 7 27 5 2 6 15 1 20 32 18 14 13 12 31 17 10 25 11 21 34 | seed: 7364538544371517879 | 55
SolomonPotvinBengio/rc_205.3.txt |   sequence | open (improved init) |     938.85 |       0.00 | 23 33 16 9 8 28 29 19 22 30 4 6 24 26 7 27 5 2 15 3 1 20 32 18 14 13 12 31 17 10 25 11 21 34 | seed: 4392560952433919394 | 91
SolomonPotvinBengio/rc_205.3.txt |   sequence | open (improved init) |     955.94 |       0.01 | 23 33 28 29 19 8 9 16 22 30 2 4 6 24 27 7 26 5 15 3 1 20 32 18 14 13 12 31 17 10 25 11 21 34 | seed: -6852504631289005772 | 17
SolomonPotvinBengio/rc_205.3.txt |   sequence | open (improved init) |     925.77 |       0.01 | 23 33 28 29 19 8 9 16 22 30 2 24 26 27 4 7 6 5 15 3 1 20 32 18 14 13 12 31 17 10 25 11 21 34 | seed: -6643565046625217415 | 19
SolomonPotvinBengio/rc_205.3.txt |   sequence | open (improved init) |     942.23 |       0.01 | 23 29 19 16 33 28 22 8 9 30 4 2 26 24 27 6 7 5 15 3 1 20 32 18 14 13 12 31 10 17 25 11 21 34 | seed: -7809606530035134026 | 70
SolomonPotvinBengio/rc_205.3.txt |   sequence | open (improved init) |     941.71 |       0.01 | 33 28 23 29 19 8 9 16 22 30 3 24 26 27 4 7 5 2 6 15 1 20 32 18 14 13 12 31 17 10 25 11 21 34 | seed: -6617774259939691332 | 20
SolomonPotvinBengio/rc_205.3.txt |   sequence | open (improved init) |     922.35 |       0.00 | 23 28 29 19 8 9 16 22 33 30 2 4 6 24 27 26 7 5 15 3 1 20 32 18 14 13 12 31 17 10 25 11 21 34 | seed: 2938334270937015209 | 21
SolomonPotvinBengio/rc_205.3.txt |   sequence | open (improved init) |     933.23 |       0.00 | 23 33 28 29 19 8 9 16 22 30 2 6 24 26 7 27 5 15 4 3 1 20 32 18 14 13 12 31 17 10 25 11 21 34 | seed: -8435622022772700624 | 57
